Summary,Issue Type,Priority,Labels,Labels,Labels,Labels,Labels,Labels,Description,ID Historia,Épica (área),Prioridad calculada,Severidad calculada,Tareas técnicas,Octubre
[H-VEN-18] Ver el ranking del equipo por puntaje de llamadas y sus objeciones,Story,High,historia,ventas,p1,sev-alta,para-confirmar,,"*Historia:* Como founder, quiero ver el ranking de closers según el puntaje de sus llamadas de venta y las objeciones más frecuentes, para saber a quién entrenar y en qué.

*Criterios de aceptación:*
* El ranking sólo cuenta llamadas de venta (una 1-1 de entrega con un cliente no aparece).
* Cada llamada aparece con el nombre de su closer, no agrupada en «Sin nombre».
* El indicador de tendencia compara contra el período anterior, o no se muestra (hoy dice siempre «estable»).

*Tareas técnicas (PENDIENTES.md):*
* [FATHOM-DEEP-ANALISIS-ALCANCE] El análisis de venta corre sobre las llamadas equivocadas (P1)
* [RANKING-TREND-FIJO] El ranking de closers siempre dice tendencia estable (P3)

*Para confirmar:*
* Agustín: Decisión: calcular la tendencia o sacar el indicador.

Funcionalidad: F-VEN-18 · Con fallas · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-VEN-18]",H-VEN-18,Ventas,P1,Alta,FATHOM-DEEP-ANALISIS-ALCANCE RANKING-TREND-FIJO,
[H-VEN-21] Conectar mi propia cuenta de Fathom y que mis grabaciones lleguen solas,Story,High,historia,ventas,p1,sev-media,para-confirmar,,"*Historia:* Como closer, quiero conectar mi cuenta de Fathom y que cada grabación nueva llegue sola a Limitless, para no depender de apretar «Sincronizar mis llamadas» ni de la cuenta del negocio.

*Criterios de aceptación:*
* Probado con una cuenta real de Fathom y el resultado quedó anotado (incluido si Fathom acepta el aviso de grabación nueva); si falló, se abrió una tarea nueva.
* Dado un miembro con su Fathom conectado, cuando termina una grabación, entonces aparece en Limitless a su nombre y en la siguiente pasada se clasifica como venta, entrega o equipo.
* Una grabación que no quedó vinculada a nada sólo la ve quien la grabó; una vinculada a un lead la ve quien se decida (ver Para confirmar).

*Tareas técnicas (PENDIENTES.md):*
* [FATHOM-WEBHOOK-MIEMBRO-ROTO] El webhook de Fathom por miembro no puede guardar ninguna grabación (P1)
* [B-FATHOM-NUNCA-PROBADO] Keys de Fathom por miembro nunca probadas contra Fathom (P1)
* [FATHOM-PRIVACIDAD-LEAD] Una grabación vinculada a un lead sigue siendo privada (P2)

*Para confirmar:*
* Agustín: una venta grabada por un closer con su cuenta y vinculada a un lead, ¿la tiene que ver el founder? Hoy sigue siendo privada del closer.

Funcionalidad: F-VEN-21 · No funciona · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-VEN-21]",H-VEN-21,Ventas,P1,Media,FATHOM-WEBHOOK-MIEMBRO-ROTO B-FATHOM-NUNCA-PROBADO FATHOM-PRIVACIDAD-LEAD,
[H-VEN-22] Que cada grabación se cruce con su turno y se clasifique bien,Story,High,historia,ventas,p1,sev-alta,para-confirmar,,"*Historia:* Como founder, quiero que cada grabación se cruce sola con el turno de la agenda y quede clasificada como venta, entrega o equipo, para que las métricas, los análisis y el ranking de ventas se armen sólo con llamadas de venta.

*Criterios de aceptación:*
* Probado con una cuenta real de Fathom y la agenda real, y el resultado quedó anotado: cuántas grabaciones de venta cruzaron un turno y si las ventanas de tiempo usadas son correctas; si falló, se abrió una tarea nueva.
* Se cargaron las identidades de los clientes desde el CRM y quedó anotado cuántas grabaciones se clasificaron por cada vía y cuántas se asignaron mal por nombre.
* Dada una grabación que cruzó un turno de un lead, entonces queda vinculada a ese lead.
* Dada una grabación con alguien de afuera que no cruzó ningún turno, entonces no se cuenta como venta.

*Tareas técnicas (PENDIENTES.md):*
* [LLAMADAS-VERIFICAR-FATHOM] Cruce grabación ↔ turno con datos reales (P1)
* [B-SEMBRAR-IDENTIDADES] / [1-1-SEMBRAR-Y-MEDIR] client_identities sigue vacía (P1)
* [FATHOM-CRUCE-AGENDA-DESCONECTADO] El peldaño ""cruce con agenda"" del resolvedor nunca se activa (P2)

*Para confirmar:*
* Agustín: una grabación con un externo que el sistema no reconoce y no cruzó ningún turno, ¿queda sin clasificar o se cuenta como venta? La tarea deja la decisión abierta.

Funcionalidad: F-VEN-22 · Sin verificar · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-VEN-22]",H-VEN-22,Ventas,P1,Alta,LLAMADAS-VERIFICAR-FATHOM B-SEMBRAR-IDENTIDADES FATHOM-CRUCE-AGENDA-DESCONECTADO,
[H-VEN-23] Que el análisis profundo se haga sobre las llamadas de venta y a nombre de su closer,Story,High,historia,ventas,p1,sev-alta,,,"*Historia:* Como founder, quiero que cada llamada de venta tenga su análisis (puntaje por sección, objeciones, si vendió) a nombre del closer que la hizo, para evaluar a cada closer con sus propias llamadas y no gastar en analizar llamadas que no son de venta.

*Criterios de aceptación:*
* Dada una 1-1 de entrega de 10 minutos o más con un cliente, entonces no genera análisis de venta.
* Dada una llamada de venta cruzada con el turno de un lead, entonces genera su análisis con el closer del turno.
* El ranking del equipo en Métricas muestra el nombre del closer en vez de «Sin nombre».

*Tareas técnicas (PENDIENTES.md):*
* [FATHOM-DEEP-ANALISIS-ALCANCE] El análisis de venta corre sobre las llamadas equivocadas (P1)

Funcionalidad: F-VEN-23 · Con fallas · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-VEN-23]",H-VEN-23,Ventas,P1,Alta,FATHOM-DEEP-ANALISIS-ALCANCE,
[H-VEN-25] Asignar a mano las grabaciones pendientes a un cliente,Story,High,historia,ventas,p1,sev-critica,para-confirmar,,"*Historia:* Como founder, quiero asociar a un cliente las grabaciones que el sistema no pudo asignar y cargar desde el CRM los datos de mis clientes, para que cada llamada termine en la ficha correcta sin riesgo de mezclar datos con otra empresa.

*Criterios de aceptación:*
* Cuando asigno una grabación a uno de mis clientes, queda en su ficha como hoy.
* Si alguien intenta asignar una grabación a un cliente de otra empresa, recibe un error y no se guarda nada en ninguna de las dos.
* Llego a la pantalla de grabaciones pendientes desde la lista de Clientes, con la cantidad pendiente a la vista.
* Se apretó «Cargar identidades desde el CRM» con la cuenta real y quedó anotado cuántas grabaciones pasaron a asignarse solas.

*Tareas técnicas (PENDIENTES.md):*
* [FATHOM-CLIENTID-SIN-VALIDAR] associateFathomCallAction acepta un cliente de otra org (P1)
* [B-SEMBRAR-IDENTIDADES] / [1-1-SEMBRAR-Y-MEDIR] client_identities sigue vacía (P1)
* [CLIENTES-PENDING-CALLS-HUERFANA] «Llamadas sin asociar» no tiene link en la navegación *(nuevo)* (P1)

*Para confirmar:*
* Martín: es la misma pantalla que F-CLI-12 (Clientes); conviene decidir si se cargan como una sola historia.

Funcionalidad: F-VEN-25 · Con fallas · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-VEN-25]",H-VEN-25,Ventas,P1,Crítica,FATHOM-CLIENTID-SIN-VALIDAR B-SEMBRAR-IDENTIDADES CLIENTES-PENDING-CALLS-HUERFANA,
[H-CLI-09] Editar una tarea del cliente ya creada,Story,Medium,historia,clientes,p2,para-confirmar,,,"*Historia:* Como miembro del equipo, quiero corregir el detalle de una tarea del cliente después de crearla, para no tener que borrarla y cargarla de nuevo cuando cambia lo acordado.

*Criterios de aceptación:*
* Dada una tarea existente en la ficha del cliente, cuando edito su detalle y guardo, entonces la tarea muestra el texto nuevo y sigue en el mismo lugar (mismo estado y, si estaba en el Tablero de trabajo, sin duplicarse).
* Un miembro con Clientes en «Solo lectura» no ve la opción de editar.

*Tareas técnicas (PENDIENTES.md):*
* [1A1-EDITAR-DETALLE] El detalle de una tarea no se puede editar (P2)

*Para confirmar:*
* Martín: qué campos de la tarea se pueden editar (sólo el texto, o también fecha y responsable); la tarea no lo dice.

Funcionalidad: F-CLI-09 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-CLI-09]",H-CLI-09,Clientes,P2,,1A1-EDITAR-DETALLE,
[H-DIS-02] Desconectar Discord desde la pantalla,Story,Medium,historia,discord,p2,,,,"*Historia:* Como founder, quiero desconectar mi servidor de Discord desde Integraciones, para dejar de leer esa comunidad cuando ya no la uso o me equivoqué de servidor.

*Criterios de aceptación:*
* Dado Discord conectado, cuando abro su tarjeta en Integraciones, entonces tengo la opción de desconectar y, al confirmarla, la tarjeta queda como no conectada.
* Dado un miembro sin acceso completo a Integraciones, cuando intenta desconectar Discord (incluso por fuera de la pantalla), entonces recibe un error de permiso y sigue conectado.

*Tareas técnicas (PENDIENTES.md):*
* [DISCORD-DESCONECTAR-SIN-UI] (nuevo) Discord no se puede desconectar desde la pantalla (P2)
* [DISCORD-PERMISOS] Configuración de Discord abierta a cualquier miembro (P2)

Funcionalidad: F-DIS-02 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-DIS-02]",H-DIS-02,Discord,P2,,DISCORD-DESCONECTAR-SIN-UI DISCORD-PERMISOS,
[H-DIS-12] Ponerle nombre y foto propios al bot en mi servidor,Story,Medium,historia,discord,p2,,,,"*Historia:* Como founder, quiero que el bot aparezca en mi servidor con el nombre y la foto de mi marca, para que mis alumnos lo sientan parte de mi comunidad.

*Criterios de aceptación:*
* Probado con una cuenta real de Discord y el resultado quedó anotado: al guardar nombre y foto, el bot aparece así en mi servidor y en otros servidores no cambia.
* Si Discord rechaza el cambio (por ejemplo falta el permiso de cambiar apodo), veo un aviso con el motivo que sigue ahí al recargar.
* Un nombre de más de 32 letras, una imagen WebP o de más de 4 MB se frenan antes de mandarse; al quitar la foto vuelve la original.

*Tareas técnicas (PENDIENTES.md):*
* [DISCORD-PERFIL-SIN-PROBAR] Nombre y foto del bot por servidor, nunca contra Discord (P2)

Funcionalidad: F-DIS-12 · Sin verificar · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-DIS-12]",H-DIS-12,Discord,P2,,DISCORD-PERFIL-SIN-PROBAR,
[H-EMB-11] Medir las conversaciones del embudo de mensajes directos,Story,Medium,historia,embudos-y-lanzamientos,p2,para-confirmar,,,"*Historia:* Como founder, quiero que el embudo de mensajes directos cuente las conversaciones abiertas, las respondidas y las que terminaron en un turno agendado, para saber si mi estrategia por DM está generando llamadas.

*Criterios de aceptación:*
* Dado un embudo DM nuevo, sus pasos de conversaciones leen de la fuente de mensajes que se usa hoy (no del inbox viejo, que está vacío).
* Dado un negocio que nunca tuvo conversaciones cargadas, esos pasos muestran ""sin datos"" en vez de un cero que parece medido.
* Con conversaciones reales en el período, los pasos muestran números distintos de cero y coinciden con lo que se ve en el inbox.

*Tareas técnicas (PENDIENTES.md):*
* [EMBUDOS-DM-DEFAULTS] Los bindings por defecto del DM apuntan al inbox legacy vacío (P2)
* [EMBUDOS-SIGNAL-INCONSISTENTE] Fuentes que devuelven 0 en una org que nunca tuvo datos (P2)
* [EMBUDO-PANEL-DMS] El embudo del panel no mide DMs (P2)

*Para confirmar:*
* Agustín: de dónde salen las conversaciones del DM (las oportunidades de GoHighLevel, o guardar conteos del inbox de Zernio). Sin esa decisión no se puede construir.

Funcionalidad: F-EMB-11 · No funciona · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-EMB-11]",H-EMB-11,Embudos y Lanzamientos,P2,,EMBUDOS-DM-DEFAULTS EMBUDOS-SIGNAL-INCONSISTENTE EMBUDO-PANEL-DMS,
[H-EMB-21] Ver en semáforo si cada paso del embudo está sano,Story,Medium,historia,embudos-y-lanzamientos,p2,para-confirmar,,,"*Historia:* Como founder, quiero ver en verde, amarillo o rojo si cada paso y cada KPI del embudo está sano, en observación o por debajo del estándar, para detectar de un vistazo dónde se rompe.

*Criterios de aceptación:*
* Dado un embudo con datos, cada paso y cada KPI muestra su color según las bandas del estándar, en vez del texto de referencia que se ve hoy.
* Si la empresa definió sus propios valores de referencia, el color usa esos valores.
* El embudo muestra un diagnóstico de dónde se rompe.

*Tareas técnicas (PENDIENTES.md):*
* [EMBUDOS-SALUD] Habilitar el estado de salud (bandas de la §04) ⏸️ (P2)

*Para confirmar:*
* Decisión: construir lo que falta o sacarlo de la pantalla. La tarea está en pausa hasta que Santiago la habilite.

Funcionalidad: F-EMB-21 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-EMB-21]",H-EMB-21,Embudos y Lanzamientos,P2,,EMBUDOS-SALUD,
[H-EMB-22] Guardar la historia de cada embudo y sumarla al pulso diario,Story,Medium,historia,embudos-y-lanzamientos,p2,para-confirmar,,,"*Historia:* Como founder, quiero que cada embudo guarde sus números por período y que el pulso diario me cuente cómo vienen, para comparar contra meses anteriores y enterarme de una rotura sin entrar a mirar.

*Criterios de aceptación:*
* Sin tocar nada, cada embudo activo queda guardado periódicamente con sus números del período.
* Los números que Zernio sólo muestra por poco tiempo (como los comentarios) siguen visibles para períodos pasados.
* El pulso diario incluye los números de los embudos (gasto, leads, costo por lead, agendas, roturas), si así se decide.

*Tareas técnicas (PENDIENTES.md):*
* [EMBUDOS-SNAPSHOTS] Snapshots periódicos y pulso diario (Fase 5) (P2)

*Para confirmar:*
* Decisión: construir lo que falta o sacarlo de la pantalla.
* Agustín: ¿el pulso diario que ya existe tiene que sumar los números de los embudos?

Funcionalidad: F-EMB-22 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-EMB-22]",H-EMB-22,Embudos y Lanzamientos,P2,,EMBUDOS-SNAPSHOTS,
[H-FIN-11] Ver cobros y saldo de Stripe,Story,Medium,historia,finanzas,p2,para-confirmar,,,"*Historia:* Como founder, quiero conectar mi cuenta de Stripe y ver mis cobros y saldo, para tener mi plata en un solo lugar.

*Criterios de aceptación:*
* Si se sigue: Stripe aparece en Integraciones, la conexión queda guardada de forma segura y los cobros de Stripe se ven en Finanzas.
* Si no se sigue: la integración se saca y ninguna pantalla dice que Stripe alimenta los cobros.

*Tareas técnicas (PENDIENTES.md):*
* [FIN-STRIPE-MP-DECIDIR] Stripe y Mercado Pago: conectables, sin uso, con código muerto [Finanzas] (P2)

*Para confirmar:*
* Decisión: construir lo que falta o sacarlo de la pantalla.

Funcionalidad: F-FIN-11 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-FIN-11]",H-FIN-11,Finanzas,P2,,FIN-STRIPE-MP-DECIDIR,
[H-FIN-12] Recibir los pagos de Mercado Pago,Story,Medium,historia,finanzas,p2,para-confirmar,,,"*Historia:* Como founder, quiero conectar Mercado Pago y que sus avisos de pago queden registrados en mi cuenta, para ver esos cobros en Finanzas sin cargarlos a mano.

*Criterios de aceptación:*
* Si se sigue: un aviso de pago de Mercado Pago queda registrado sólo en la empresa dueña de esa cuenta, no en todas.
* Si se sigue: un aviso viejo reenviado se rechaza.
* Si no se sigue: la integración, su renovación diaria y sus avisos se sacan.

*Tareas técnicas (PENDIENTES.md):*
* [FIN-STRIPE-MP-DECIDIR] Stripe y Mercado Pago: conectables, sin uso, con código muerto [Finanzas] (P2)
* [FIN-MP-WEBHOOK] El webhook de Mercado Pago toca todas las orgs y acepta replays [Finanzas] (P2)

*Para confirmar:*
* Decisión: construir lo que falta o sacarlo de la pantalla.
* ---

Funcionalidad: F-FIN-12 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-FIN-12]",H-FIN-12,Finanzas,P2,,FIN-STRIPE-MP-DECIDIR FIN-MP-WEBHOOK,
[H-IA-09] Ver y borrar un Canvas guardado en la base de conocimiento,Story,Medium,historia,agente-de-negocio-e-ia,p2,,,,"*Historia:* Como founder, quiero que un Canvas que guardo en la base de conocimiento aparezca ahí como cualquier otro documento, para poder verlo, controlarlo y borrarlo si ya no quiero que el agente lo use.

*Criterios de aceptación:*
* Dado un Canvas que guardo desde el chat, cuando entro a la base de conocimiento, entonces lo veo como una nota más, con su estado de indexado.
* Cuando lo borro desde la base de conocimiento, el agente deja de usarlo en sus respuestas.

*Tareas técnicas (PENDIENTES.md):*
* [RAG-CANVAS-INVISIBLE] (nuevo) Canvas guardado en la base de conocimiento no se ve ni se borra (P2)

Funcionalidad: F-IA-09 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-IA-09]",H-IA-09,Agente de negocio e IA,P2,,RAG-CANVAS-INVISIBLE,
[H-IA-15] Volver a sincronizar un Google Doc o Sheet importado,Story,Medium,historia,agente-de-negocio-e-ia,p2,para-confirmar,,,"*Historia:* Como founder, quiero volver a sincronizar un Google Doc o Google Sheet que ya importé a la base de conocimiento, para que el agente use la versión actual y no la que estaba el día que lo importé.

*Criterios de aceptación:*
* Dado un Google Doc importado que después cambié en Google, cuando aprieto ""Sincronizar"" en la base de conocimiento, entonces el visor muestra el contenido nuevo y el agente responde con la versión actualizada.
* Si el indexado falla por un corte momentáneo, el sistema lo vuelve a intentar solo y el documento no queda en ""error"" para siempre.

*Tareas técnicas (PENDIENTES.md):*
* [KB-GOOGLE-SIN-RESYNC] (nuevo) Los Google Docs/Sheets importados no se pueden volver a sincronizar (P3)
* [RAG-INGESTA-SIN-REINTENTO] (nuevo) La cola de indexado no reintenta cuando falla la ingesta (P2)

*Para confirmar:*
* Agustín: decisión: construir el botón ""Sincronizar"" o sacar la promesa y dejar sólo la importación única.

Funcionalidad: F-IA-15 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-IA-15]",H-IA-15,Agente de negocio e IA,P2,,KB-GOOGLE-SIN-RESYNC RAG-INGESTA-SIN-REINTENTO,
[H-MKT-02] Ver mis historias de Instagram como historias,Story,Medium,historia,marketing,p2,,,,"*Historia:* Como founder, quiero que mis historias de Instagram de las últimas 24 horas aparezcan en la biblioteca como historias (y no como reels), para medirlas aparte del resto de mi contenido.

*Criterios de aceptación:*
* Dada una historia publicada hace menos de 24 horas, cuando abro la biblioteca y filtro por Historias, entonces aparece ahí con su imagen de portada.
* Ningún reel aparece marcado como historia.
* Probado con una cuenta real de Zernio conectada a Instagram y el resultado quedó anotado.
* Lo que se supone de cómo Zernio entrega las historias quedó escrito, para que no se rompa sin que nadie lo note.

*Tareas técnicas (PENDIENTES.md):*
* [BUG-1] Historias de Instagram — verificar en producción (P3)
* [ZERNIO-DOCS] Zernio no tiene documentación local y sus supuestos casi no están registrados (P2)

Funcionalidad: F-MKT-02 · Sin verificar · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-MKT-02]",H-MKT-02,Marketing,P2,,BUG-1 ZERNIO-DOCS,
[H-MKT-06] Crear una carpeta de Drive desde Administrar,Story,Medium,historia,marketing,p2,para-confirmar,,,"*Historia:* Como founder, quiero crear una carpeta nueva en mi Drive desde Administrar, para ordenar mis videos sin salir de Limitless.

*Criterios de aceptación:*
* Cuando toco ""Nueva carpeta"" y le pongo nombre, entonces la carpeta aparece en mi Drive y en el explorador de Administrar.
* Si se decide no ofrecerlo, el botón ""Nueva carpeta"" ya no aparece (hoy siempre da error).

*Tareas técnicas (PENDIENTES.md):*
* [MKT-DRIVE-CARPETA] ""Nueva carpeta"" en Administrar siempre falla (P2)

*Para confirmar:*
* Decisión: construir lo que falta (pedirle a Google permiso para crear archivos) o sacar el botón de la pantalla.

Funcionalidad: F-MKT-06 · No funciona · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-MKT-06]",H-MKT-06,Marketing,P2,,MKT-DRIVE-CARPETA,
[H-MKT-08] Trabajar las variantes de una publicación desde la pantalla,Story,Medium,historia,marketing,p2,para-confirmar,,,"*Historia:* Como founder, quiero ver las variantes de una publicación que propone la IA y poder mandarlas a Zernio como borrador, para aprovechar las ideas sin copiarlas a mano.

*Criterios de aceptación:*
* Dada una variante en la solapa ""Borradores"", cuando la elijo para publicar, entonces aparece como borrador en Zernio con su texto.
* Si se decide no construirlo, la solapa ""Borradores"" deja claro que las variantes sólo se ven (y se borran las partes que quedaron sin uso).

*Tareas técnicas (PENDIENTES.md):*
* [MKT-CODIGO-MUERTO] Componentes y acciones huérfanos (P2)

*Para confirmar:*
* Decisión: construir lo que falta (generar variantes y mandarlas a Zernio desde la pantalla) o sacarlo y dejar sólo la vista.

Funcionalidad: F-MKT-08 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-MKT-08]",H-MKT-08,Marketing,P2,,MKT-CODIGO-MUERTO,
"[H-MKT-25] Registrar quién pidió cada lead magnet, venga de donde venga",Story,Medium,historia,marketing,p2,para-confirmar,,,"*Historia:* Como founder, quiero que cada persona que pide un lead magnet quede registrada sin importar el canal (Typeform, Google Forms, landing o ManyChat), para medir qué lead magnet me trae más leads.

*Criterios de aceptación:*
* Dado un lead magnet con canal Typeform, Google Forms, landing o ManyChat, cuando alguien lo pide por ese canal, entonces aparece en la lista de leads de ese lead magnet.
* Si se decide no medir un canal, ese canal ya no se ofrece al crear el lead magnet.

*Tareas técnicas (PENDIENTES.md):*
* [MKT-LEAD-MAGNETS-CAPTURA] Los lead magnets sólo capturan leads desde el análisis de DMs (P2)

*Para confirmar:*
* Decisión: construir lo que falta o sacarlo de la pantalla (qué canales se miden).

Funcionalidad: F-MKT-25 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-MKT-25]",H-MKT-25,Marketing,P2,,MKT-LEAD-MAGNETS-CAPTURA,
[H-MKT-27] Tener los videos de YouTube y sus números siempre actualizados,Story,Medium,historia,marketing,p2,para-confirmar,,,"*Historia:* Como founder, quiero que mis videos de YouTube y sus métricas se actualicen solos, para ver cómo rinden con el tiempo y no sólo el día que conecté el canal.

*Criterios de aceptación:*
* Dado un canal conectado, cuando pasa un día, entonces aparecen los videos nuevos y las métricas de los existentes cambian respecto del día de la conexión.
* Al conectar el canal, la primera carga de videos termina completa aunque la pantalla se cierre.

*Tareas técnicas (PENDIENTES.md):*
* [YT-SIN-CRON] YouTube se sincroniza sólo al conectar (P2)

*Para confirmar:*
* ---

Funcionalidad: F-MKT-27 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-MKT-27]",H-MKT-27,Marketing,P2,,YT-SIN-CRON,
[H-OPS-04] Que cerrar una tarea arrastrándola quede registrado,Story,Medium,historia,operaciones-y-equipo,p2,,,,"*Historia:* Como miembro del equipo, quiero que al pasar una tarea a Hecho arrastrándola en el tablero quede registrado quién la cerró y cuándo, igual que si la cierro desde el detalle, para que el founder vea bien quién terminó qué.

*Criterios de aceptación:*
* Dada una tarea en el tablero, cuando la arrastro a Hecho, entonces queda registrado que la cerré yo y en qué momento.
* Cuando la arrastro de Hecho a otra columna, se limpia quién la cerró y cuándo.
* Cerrar desde el detalle sigue funcionando igual.

*Tareas técnicas (PENDIENTES.md):*
* [WORKBOARD-CIERRE-ARRASTRANDO] Cerrar una tarea arrastrándola no registra quién la cerró [Operaciones y equipo] (P2)

Funcionalidad: F-OPS-04 · Con fallas · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-OPS-04]",H-OPS-04,Operaciones y equipo,P2,,WORKBOARD-CIERRE-ARRASTRANDO,
[H-OPS-05] Ver horas y costo por persona,Story,Medium,historia,operaciones-y-equipo,p2,para-confirmar,,,"*Historia:* Como founder, quiero cargar la tarifa por hora de cada miembro y ver cuántas horas y cuánto costo lleva cada uno, para saber cuánto me cuesta el trabajo del equipo.

*Criterios de aceptación:*
* Dado que estoy en Equipo como founder o admin, puedo cargar y cambiar la tarifa por hora de un miembro; un miembro común no ve esa opción.
* Con la tarifa cargada, el reporte muestra el costo de ese miembro según sus horas.
* En una tarea con varios responsables, el tiempo se le atribuye a quien lo cargó (si así se decide), no todo al primero.

*Tareas técnicas (PENDIENTES.md):*
* [EQUIPO-TARIFA-SIN-UI] (nuevo) No hay pantalla para cargar la tarifa por hora (P2)
* [WORKBOARD-TIEMPO-PRIMER-RESPONSABLE] El tiempo de una tarea compartida se le carga al primero [Operaciones y equipo] (P3)

*Para confirmar:*
* Agustín: el tiempo de una tarea compartida ¿va a quien lo cargó o se reparte entre los responsables?

Funcionalidad: F-OPS-05 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-OPS-05]",H-OPS-05,Operaciones y equipo,P2,,EQUIPO-TARIFA-SIN-UI WORKBOARD-TIEMPO-PRIMER-RESPONSABLE,
[H-OPS-13] Editar o borrar un SOP ya guardado,Story,Medium,historia,operaciones-y-equipo,p2,,,,"*Historia:* Como founder, quiero editar o borrar un SOP que ya guardé y ver sus versiones anteriores, para mantener los procesos al día sin perder lo que había.

*Criterios de aceptación:*
* Dado un SOP guardado, cuando lo abro, puedo editarlo y al guardar queda una versión nueva en su historial.
* Puedo borrar o archivar un SOP y deja de aparecer como vigente.
* Todo SOP nuevo queda con su primera versión en el historial.

*Tareas técnicas (PENDIENTES.md):*
* [SOPS-EDITAR] Un SOP guardado no se puede editar ni borrar [Operaciones y equipo] (P2)

Funcionalidad: F-OPS-13 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-OPS-13]",H-OPS-13,Operaciones y equipo,P2,,SOPS-EDITAR,
[H-PLA-08] Navegar con un menú que muestre sólo lo que tengo,Story,Medium,historia,plataforma,p2,,,,"*Historia:* Como miembro del equipo, quiero que la barra superior y la paleta ⌘K me muestren sólo los módulos que tengo habilitados y que mi organización contrató, para no toparme con pantallas que no puedo usar.

*Criterios de aceptación:*
* Dado un miembro sin acceso a un módulo, cuando abre la paleta ⌘K, entonces ese módulo no aparece.
* Dado un módulo adicional que la organización no contrató, entonces no aparece ni en la barra ni en la paleta.
* Dado un holding con módulos adicionales distintos a los de uno de sus negocios, cuando entra a ese negocio, entonces el menú muestra los módulos del negocio y no los del holding.
* Se recorrió la barra con una sesión real (menús desplegables, cambio de negocio del holding, contador de Clientes, perfil y versión celular) y el resultado quedó anotado.

*Tareas técnicas (PENDIENTES.md):*
* [NAV-PALETA-PERMISOS] La paleta ⌘K no filtra por permisos ni add-ons (nuevo) (P2)
* [ADDONS-HOLDING] Add-ons de UI y de servidor salen de orgs distintas en un holding (nuevo) (P2)
* [NAV-1] Validar la notch nav con sesión real (P2)

Funcionalidad: F-PLA-08 · Con fallas · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-PLA-08]",H-PLA-08,Plataforma,P2,,NAV-PALETA-PERMISOS ADDONS-HOLDING NAV-1,
[H-PLA-16] Ver mis métricas propias en el Panel,Story,Medium,historia,plataforma,p2,para-confirmar,,,"*Historia:* Como founder, quiero ver en el Panel las métricas propias que armé, para seguir de un vistazo los números que me importan a mí.

*Criterios de aceptación:*
* Dado que tengo métricas propias configuradas, cuando abro el Panel, entonces las veo dibujadas con sus valores.
* Si se decide no mostrarlas, el Panel deja de pedirlas y no queda nada a medio hacer en la pantalla.

*Tareas técnicas (PENDIENTES.md):*
* [DASHBOARD-CODIGO-MUERTO] Métricas custom que se piden y no se dibujan + 10 componentes sin uso (nuevo) (P2)

*Para confirmar:*
* Decisión: construir lo que falta o sacarlo de la pantalla.

Funcionalidad: F-PLA-16 · A medias · docs/FUNCIONAL.md · Fuente: docs/backlog/historias.md [H-PLA-16]",H-PLA-16,Plataforma,P2,,DASHBOARD-CODIGO-MUERTO,
